,broodYr,dist,stream,fwAge,oAge,return,retYr,System,StreamID,DistrictID_alternate,dist_name
9522,1972,321,8,3,3,2.499059704,1979,Ugashik,100,4,Ugashik
9523,1972,321,8,3,4,0,1980,Ugashik,100,4,Ugashik
9524,1973,321,8,0,1,0,1975,Ugashik,100,4,Ugashik
9525,1973,321,8,0,2,1.60E-10,1976,Ugashik,100,4,Ugashik
9526,1973,321,8,0,3,4.466563403,1977,Ugashik,100,4,Ugashik
9527,1973,321,8,0,4,1.45E-12,1978,Ugashik,100,4,Ugashik
9528,1973,321,8,0,5,0,1979,Ugashik,100,4,Ugashik
9529,1973,321,8,1,1,0,1976,Ugashik,100,4,Ugashik
9530,1973,321,8,1,2,26.04494533,1977,Ugashik,100,4,Ugashik
9531,1973,321,8,1,3,6.764362176,1978,Ugashik,100,4,Ugashik
9532,1973,321,8,1,4,0.322460295,1979,Ugashik,100,4,Ugashik
9533,1973,321,8,1,5,0,1980,Ugashik,100,4,Ugashik
9534,1973,321,8,2,1,0,1977,Ugashik,100,4,Ugashik
9535,1973,321,8,2,2,21.37656514,1978,Ugashik,100,4,Ugashik
9536,1973,321,8,2,3,37.29397328,1979,Ugashik,100,4,Ugashik
9537,1973,321,8,2,4,0,1980,Ugashik,100,4,Ugashik
9538,1973,321,8,3,1,0,1978,Ugashik,100,4,Ugashik
9539,1973,321,8,3,2,6.039361125,1979,Ugashik,100,4,Ugashik
9540,1973,321,8,3,3,2.58E-11,1980,Ugashik,100,4,Ugashik
9541,1973,321,8,3,4,0,1981,Ugashik,100,4,Ugashik
9542,1974,321,8,0,1,0,1976,Ugashik,100,4,Ugashik
9543,1974,321,8,0,2,9.15E-13,1977,Ugashik,100,4,Ugashik
9544,1974,321,8,0,3,1.44E-12,1978,Ugashik,100,4,Ugashik
9545,1974,321,8,0,4,0,1979,Ugashik,100,4,Ugashik
9546,1974,321,8,0,5,0,1980,Ugashik,100,4,Ugashik
9547,1974,321,8,1,1,0,1977,Ugashik,100,4,Ugashik
9548,1974,321,8,1,2,9.986426849,1978,Ugashik,100,4,Ugashik
9549,1974,321,8,1,3,8.384855712,1979,Ugashik,100,4,Ugashik
9550,1974,321,8,1,4,4.59E-08,1980,Ugashik,100,4,Ugashik
9551,1974,321,8,1,5,0,1981,Ugashik,100,4,Ugashik
9552,1974,321,8,2,1,14.00959597,1978,Ugashik,100,4,Ugashik
9553,1974,321,8,2,2,660.0519179,1979,Ugashik,100,4,Ugashik
9554,1974,321,8,2,3,65.47378401,1980,Ugashik,100,4,Ugashik
9555,1974,321,8,2,4,0,1981,Ugashik,100,4,Ugashik
9556,1974,321,8,3,1,0,1979,Ugashik,100,4,Ugashik
9557,1974,321,8,3,2,1.15E-11,1980,Ugashik,100,4,Ugashik
9558,1974,321,8,3,3,2.78E-12,1981,Ugashik,100,4,Ugashik
9559,1974,321,8,3,4,0,1982,Ugashik,100,4,Ugashik
9560,1975,321,8,0,1,0,1977,Ugashik,100,4,Ugashik
9561,1975,321,8,0,2,0,1978,Ugashik,100,4,Ugashik
9562,1975,321,8,0,3,0,1979,Ugashik,100,4,Ugashik
9563,1975,321,8,0,4,0,1980,Ugashik,100,4,Ugashik
9564,1975,321,8,0,5,0,1981,Ugashik,100,4,Ugashik
9565,1975,321,8,1,1,1.087595011,1978,Ugashik,100,4,Ugashik
9566,1975,321,8,1,2,1565.298947,1979,Ugashik,100,4,Ugashik
9567,1975,321,8,1,3,578.2402072,1980,Ugashik,100,4,Ugashik
9568,1975,321,8,1,4,0,1981,Ugashik,100,4,Ugashik
9569,1975,321,8,1,5,0,1982,Ugashik,100,4,Ugashik
9570,1975,321,8,2,1,5.16895767,1979,Ugashik,100,4,Ugashik
9571,1975,321,8,2,2,1608.268161,1980,Ugashik,100,4,Ugashik
9572,1975,321,8,2,3,365.4662764,1981,Ugashik,100,4,Ugashik
9573,1975,321,8,2,4,0.790211204,1982,Ugashik,100,4,Ugashik
9574,1975,321,8,3,1,5.73E-11,1980,Ugashik,100,4,Ugashik
9575,1975,321,8,3,2,1.513276994,1981,Ugashik,100,4,Ugashik
9576,1975,321,8,3,3,0,1982,Ugashik,100,4,Ugashik
9577,1975,321,8,3,4,0,1983,Ugashik,100,4,Ugashik
9578,1976,321,8,0,1,0,1978,Ugashik,100,4,Ugashik
9579,1976,321,8,0,2,1.672088014,1979,Ugashik,100,4,Ugashik
9580,1976,321,8,0,3,4.01E-09,1980,Ugashik,100,4,Ugashik
9581,1976,321,8,0,4,0,1981,Ugashik,100,4,Ugashik
9582,1976,321,8,0,5,0,1982,Ugashik,100,4,Ugashik
9583,1976,321,8,1,1,3.92E-12,1979,Ugashik,100,4,Ugashik
9584,1976,321,8,1,2,2328.526869,1980,Ugashik,100,4,Ugashik
9585,1976,321,8,1,3,1705.027675,1981,Ugashik,100,4,Ugashik
9586,1976,321,8,1,4,8.65984834,1982,Ugashik,100,4,Ugashik
9587,1976,321,8,1,5,0,1983,Ugashik,100,4,Ugashik
9588,1976,321,8,2,1,61.27185315,1980,Ugashik,100,4,Ugashik
9589,1976,321,8,2,2,1352.579361,1981,Ugashik,100,4,Ugashik
9590,1976,321,8,2,3,341.6236856,1982,Ugashik,100,4,Ugashik
9591,1976,321,8,2,4,4.45E-12,1983,Ugashik,100,4,Ugashik
9592,1976,321,8,3,1,0,1981,Ugashik,100,4,Ugashik
9593,1976,321,8,3,2,0,1982,Ugashik,100,4,Ugashik
9594,1976,321,8,3,3,1.667403585,1983,Ugashik,100,4,Ugashik
9595,1976,321,8,3,4,0,1984,Ugashik,100,4,Ugashik
9596,1977,321,8,0,1,0,1979,Ugashik,100,4,Ugashik
9597,1977,321,8,0,2,2.38E-10,1980,Ugashik,100,4,Ugashik
9598,1977,321,8,0,3,11.007958,1981,Ugashik,100,4,Ugashik
9599,1977,321,8,0,4,0,1982,Ugashik,100,4,Ugashik
9600,1977,321,8,0,5,0,1983,Ugashik,100,4,Ugashik
9601,1977,321,8,1,1,0.79236463,1980,Ugashik,100,4,Ugashik
9602,1977,321,8,1,2,642.6429297,1981,Ugashik,100,4,Ugashik
9603,1977,321,8,1,3,1822.598002,1982,Ugashik,100,4,Ugashik
9604,1977,321,8,1,4,5.812766469,1983,Ugashik,100,4,Ugashik
9605,1977,321,8,1,5,0,1984,Ugashik,100,4,Ugashik
9606,1977,321,8,2,1,0,1981,Ugashik,100,4,Ugashik
9607,1977,321,8,2,2,230.1328212,1982,Ugashik,100,4,Ugashik
9608,1977,321,8,2,3,138.8854909,1983,Ugashik,100,4,Ugashik
9609,1977,321,8,2,4,1.278654905,1984,Ugashik,100,4,Ugashik
9610,1977,321,8,3,1,0,1982,Ugashik,100,4,Ugashik
9611,1977,321,8,3,2,4.45E-12,1983,Ugashik,100,4,Ugashik
9612,1977,321,8,3,3,4.29E-12,1984,Ugashik,100,4,Ugashik
9613,1977,321,8,3,4,0,1985,Ugashik,100,4,Ugashik
9614,1978,321,8,0,1,0,1980,Ugashik,100,4,Ugashik
9615,1978,321,8,0,2,0,1981,Ugashik,100,4,Ugashik
9616,1978,321,8,0,3,7.169648898,1982,Ugashik,100,4,Ugashik
9617,1978,321,8,0,4,0,1983,Ugashik,100,4,Ugashik
9618,1978,321,8,0,5,0,1984,Ugashik,100,4,Ugashik
9619,1978,321,8,1,1,0,1981,Ugashik,100,4,Ugashik
9620,1978,321,8,1,2,245.5236896,1982,Ugashik,100,4,Ugashik
9621,1978,321,8,1,3,336.5773807,1983,Ugashik,100,4,Ugashik
9622,1978,321,8,1,4,4.513357891,1984,Ugashik,100,4,Ugashik
9623,1978,321,8,1,5,0,1985,Ugashik,100,4,Ugashik
9624,1978,321,8,2,1,3.163411038,1982,Ugashik,100,4,Ugashik
9625,1978,321,8,2,2,343.911615,1983,Ugashik,100,4,Ugashik
9626,1978,321,8,2,3,253.5887662,1984,Ugashik,100,4,Ugashik
9627,1978,321,8,2,4,3.93E-12,1985,Ugashik,100,4,Ugashik
9628,1978,321,8,3,1,0,1983,Ugashik,100,4,Ugashik
9629,1978,321,8,3,2,4.29E-12,1984,Ugashik,100,4,Ugashik
9630,1978,321,8,3,3,3.93E-12,1985,Ugashik,100,4,Ugashik
9631,1978,321,8,3,4,0,1986,Ugashik,100,4,Ugashik
9632,1979,321,8,0,1,0,1981,Ugashik,100,4,Ugashik
9633,1979,321,8,0,2,0,1982,Ugashik,100,4,Ugashik
9634,1979,321,8,0,3,4.45E-12,1983,Ugashik,100,4,Ugashik
9635,1979,321,8,0,4,4.29E-12,1984,Ugashik,100,4,Ugashik
9636,1979,321,8,0,5,0,1985,Ugashik,100,4,Ugashik
9637,1979,321,8,1,1,22.98840741,1982,Ugashik,100,4,Ugashik
9638,1979,321,8,1,2,3310.049207,1983,Ugashik,100,4,Ugashik
9639,1979,321,8,1,3,786.8995208,1984,Ugashik,100,4,Ugashik
9640,1979,321,8,1,4,23.14885467,1985,Ugashik,100,4,Ugashik
9641,1979,321,8,1,5,0,1986,Ugashik,100,4,Ugashik
9642,1979,321,8,2,1,10.42729288,1983,Ugashik,100,4,Ugashik
9643,1979,321,8,2,2,1672.860701,1984,Ugashik,100,4,Ugashik
9644,1979,321,8,2,3,649.6031933,1985,Ugashik,100,4,Ugashik
9645,1979,321,8,2,4,4.902933113,1986,Ugashik,100,4,Ugashik
9646,1979,321,8,3,1,0,1984,Ugashik,100,4,Ugashik
9647,1979,321,8,3,2,3.93E-12,1985,Ugashik,100,4,Ugashik
9648,1979,321,8,3,3,0,1986,Ugashik,100,4,Ugashik
9649,1979,321,8,3,4,0,1987,Ugashik,100,4,Ugashik
9650,1980,321,8,0,1,0,1982,Ugashik,100,4,Ugashik
9651,1980,321,8,0,2,0,1983,Ugashik,100,4,Ugashik
9652,1980,321,8,0,3,5.23563395,1984,Ugashik,100,4,Ugashik
9653,1980,321,8,0,4,0,1985,Ugashik,100,4,Ugashik
9654,1980,321,8,0,5,0,1986,Ugashik,100,4,Ugashik
9655,1980,321,8,1,1,1.117261309,1983,Ugashik,100,4,Ugashik
9656,1980,321,8,1,2,1405.682335,1984,Ugashik,100,4,Ugashik
9657,1980,321,8,1,3,2168.627532,1985,Ugashik,100,4,Ugashik
9658,1980,321,8,1,4,14.42913686,1986,Ugashik,100,4,Ugashik
9659,1980,321,8,1,5,0,1987,Ugashik,100,4,Ugashik
9660,1980,321,8,2,1,35.83019086,1984,Ugashik,100,4,Ugashik
9661,1980,321,8,2,2,3340.398472,1985,Ugashik,100,4,Ugashik
9662,1980,321,8,2,3,1090.175903,1986,Ugashik,100,4,Ugashik
9663,1980,321,8,2,4,1.322207007,1987,Ugashik,100,4,Ugashik
9664,1980,321,8,3,1,0,1985,Ugashik,100,4,Ugashik
9665,1980,321,8,3,2,0.117869639,1986,Ugashik,100,4,Ugashik
9666,1980,321,8,3,3,0,1987,Ugashik,100,4,Ugashik
9667,1980,321,8,3,4,0,1988,Ugashik,100,4,Ugashik
9668,1981,321,8,0,1,0,1983,Ugashik,100,4,Ugashik
9669,1981,321,8,0,2,0.240631933,1984,Ugashik,100,4,Ugashik
9670,1981,321,8,0,3,4.923248443,1985,Ugashik,100,4,Ugashik
9671,1981,321,8,0,4,0,1986,Ugashik,100,4,Ugashik
9672,1981,321,8,0,5,0,1987,Ugashik,100,4,Ugashik
9673,1981,321,8,1,1,0.861929597,1984,Ugashik,100,4,Ugashik
9674,1981,321,8,1,2,1742.861183,1985,Ugashik,100,4,Ugashik
9675,1981,321,8,1,3,3026.320342,1986,Ugashik,100,4,Ugashik
9676,1981,321,8,1,4,3.536132108,1987,Ugashik,100,4,Ugashik
9677,1981,321,8,1,5,0,1988,Ugashik,100,4,Ugashik
9678,1981,321,8,2,1,6.623384743,1985,Ugashik,100,4,Ugashik
9679,1981,321,8,2,2,2261.030865,1986,Ugashik,100,4,Ugashik
9680,1981,321,8,2,3,929.0120158,1987,Ugashik,100,4,Ugashik
9681,1981,321,8,2,4,0.840019874,1988,Ugashik,100,4,Ugashik
9682,1981,321,8,3,1,0,1986,Ugashik,100,4,Ugashik
9683,1981,321,8,3,2,0.176251174,1987,Ugashik,100,4,Ugashik
9684,1981,321,8,3,3,2.19E-12,1988,Ugashik,100,4,Ugashik
9685,1981,321,8,3,4,0,1989,Ugashik,100,4,Ugashik
9686,1982,321,8,0,1,0,1984,Ugashik,100,4,Ugashik
9687,1982,321,8,0,2,0,1985,Ugashik,100,4,Ugashik
9688,1982,321,8,0,3,4.885735867,1986,Ugashik,100,4,Ugashik
9689,1982,321,8,0,4,1.155867998,1987,Ugashik,100,4,Ugashik
9690,1982,321,8,0,5,0,1988,Ugashik,100,4,Ugashik
9691,1982,321,8,1,1,4.612329645,1985,Ugashik,100,4,Ugashik
9692,1982,321,8,1,2,325.144672,1986,Ugashik,100,4,Ugashik
9693,1982,321,8,1,3,680.8009525,1987,Ugashik,100,4,Ugashik
9694,1982,321,8,1,4,8.557771379,1988,Ugashik,100,4,Ugashik
9695,1982,321,8,1,5,4.42E-12,1989,Ugashik,100,4,Ugashik
9696,1982,321,8,2,1,0.26623967,1986,Ugashik,100,4,Ugashik
9697,1982,321,8,2,2,543.0949183,1987,Ugashik,100,4,Ugashik
9698,1982,321,8,2,3,788.8057346,1988,Ugashik,100,4,Ugashik
9699,1982,321,8,2,4,2.660542888,1989,Ugashik,100,4,Ugashik
9700,1982,321,8,3,1,0,1987,Ugashik,100,4,Ugashik
9701,1982,321,8,3,2,2.19E-12,1988,Ugashik,100,4,Ugashik
9702,1982,321,8,3,3,4.42E-12,1989,Ugashik,100,4,Ugashik
9703,1982,321,8,3,4,0,1990,Ugashik,100,4,Ugashik
9704,1983,321,8,0,1,0,1985,Ugashik,100,4,Ugashik
9705,1983,321,8,0,2,0,1986,Ugashik,100,4,Ugashik
9706,1983,321,8,0,3,11.99346136,1987,Ugashik,100,4,Ugashik
9707,1983,321,8,0,4,0.727952765,1988,Ugashik,100,4,Ugashik
9708,1983,321,8,0,5,0,1989,Ugashik,100,4,Ugashik
9709,1983,321,8,1,1,5.31E-12,1986,Ugashik,100,4,Ugashik
9710,1983,321,8,1,2,733.5029645,1987,Ugashik,100,4,Ugashik
9711,1983,321,8,1,3,252.2012356,1988,Ugashik,100,4,Ugashik
9712,1983,321,8,1,4,2.96571918,1989,Ugashik,100,4,Ugashik
9713,1983,321,8,1,5,0,1990,Ugashik,100,4,Ugashik
9714,1983,321,8,2,1,3.616498955,1987,Ugashik,100,4,Ugashik
9715,1983,321,8,2,2,562.3618857,1988,Ugashik,100,4,Ugashik
9716,1983,321,8,2,3,221.1672011,1989,Ugashik,100,4,Ugashik
9717,1983,321,8,2,4,4.70E-12,1990,Ugashik,100,4,Ugashik
9718,1983,321,8,3,1,0,1988,Ugashik,100,4,Ugashik
9719,1983,321,8,3,2,0.68286713,1989,Ugashik,100,4,Ugashik
9720,1983,321,8,3,3,4.71E-12,1990,Ugashik,100,4,Ugashik
9721,1983,321,8,3,4,0,1991,Ugashik,100,4,Ugashik
9722,1984,321,8,0,1,0,1986,Ugashik,100,4,Ugashik
9723,1984,321,8,0,2,1.456025053,1987,Ugashik,100,4,Ugashik
9724,1984,321,8,0,3,9.752746645,1988,Ugashik,100,4,Ugashik
9725,1984,321,8,0,4,4.42E-12,1989,Ugashik,100,4,Ugashik
9726,1984,321,8,0,5,0,1990,Ugashik,100,4,Ugashik
9727,1984,321,8,1,1,0.074221481,1987,Ugashik,100,4,Ugashik
9728,1984,321,8,1,2,479.1025766,1988,Ugashik,100,4,Ugashik
9729,1984,321,8,1,3,605.0944795,1989,Ugashik,100,4,Ugashik
9730,1984,321,8,1,4,12.41594665,1990,Ugashik,100,4,Ugashik
9731,1984,321,8,1,5,0,1991,Ugashik,100,4,Ugashik
9732,1984,321,8,2,1,50.45748027,1988,Ugashik,100,4,Ugashik
9733,1984,321,8,2,2,3868.563228,1989,Ugashik,100,4,Ugashik
9734,1984,321,8,2,3,500.6317454,1990,Ugashik,100,4,Ugashik
9735,1984,321,8,2,4,3.86E-12,1991,Ugashik,100,4,Ugashik
9736,1984,321,8,3,1,4.43E-12,1989,Ugashik,100,4,Ugashik
9737,1984,321,8,3,2,4.71E-12,1990,Ugashik,100,4,Ugashik
9738,1984,321,8,3,3,2.285343055,1991,Ugashik,100,4,Ugashik
9739,1984,321,8,3,4,0,1992,Ugashik,100,4,Ugashik
9740,1985,321,8,0,1,0.271191072,1987,Ugashik,100,4,Ugashik
9741,1985,321,8,0,2,1.889857239,1988,Ugashik,100,4,Ugashik
9742,1985,321,8,0,3,8.788155165,1989,Ugashik,100,4,Ugashik
9743,1985,321,8,0,4,0,1990,Ugashik,100,4,Ugashik
9744,1985,321,8,0,5,0,1991,Ugashik,100,4,Ugashik
9745,1985,321,8,1,1,0.445950907,1988,Ugashik,100,4,Ugashik
9746,1985,321,8,1,2,646.7433462,1989,Ugashik,100,4,Ugashik
9747,1985,321,8,1,3,807.7931905,1990,Ugashik,100,4,Ugashik
9748,1985,321,8,1,4,2.117007329,1991,Ugashik,100,4,Ugashik
9749,1985,321,8,1,5,0,1992,Ugashik,100,4,Ugashik
9750,1985,321,8,2,1,1.021614628,1989,Ugashik,100,4,Ugashik
9751,1985,321,8,2,2,878.2537099,1990,Ugashik,100,4,Ugashik
9752,1985,321,8,2,3,470.7029789,1991,Ugashik,100,4,Ugashik
9753,1985,321,8,2,4,5.839103682,1992,Ugashik,100,4,Ugashik
9754,1985,321,8,3,1,0,1990,Ugashik,100,4,Ugashik
9755,1985,321,8,3,2,3.86E-12,1991,Ugashik,100,4,Ugashik
9756,1985,321,8,3,3,4.59E-12,1992,Ugashik,100,4,Ugashik
9757,1985,321,8,3,4,0,1993,Ugashik,100,4,Ugashik
9758,1986,321,8,0,1,0,1988,Ugashik,100,4,Ugashik
9759,1986,321,8,0,2,5.097524082,1989,Ugashik,100,4,Ugashik
9760,1986,321,8,0,3,48.37047091,1990,Ugashik,100,4,Ugashik
9761,1986,321,8,0,4,0.046703832,1991,Ugashik,100,4,Ugashik
9762,1986,321,8,0,5,0,1992,Ugashik,100,4,Ugashik
9763,1986,321,8,1,1,0.555393296,1989,Ugashik,100,4,Ugashik
9764,1986,321,8,1,2,459.2495976,1990,Ugashik,100,4,Ugashik
9765,1986,321,8,1,3,2678.328794,1991,Ugashik,100,4,Ugashik
9766,1986,321,8,1,4,77.76781046,1992,Ugashik,100,4,Ugashik
9767,1986,321,8,1,5,0,1993,Ugashik,100,4,Ugashik
9768,1986,321,8,2,1,0.791251471,1990,Ugashik,100,4,Ugashik
9769,1986,321,8,2,2,1927.859185,1991,Ugashik,100,4,Ugashik
9770,1986,321,8,2,3,1925.22138,1992,Ugashik,100,4,Ugashik
9771,1986,321,8,2,4,17.54883003,1993,Ugashik,100,4,Ugashik
9772,1986,321,8,3,1,0,1991,Ugashik,100,4,Ugashik
9773,1986,321,8,3,2,1.780113742,1992,Ugashik,100,4,Ugashik
9774,1986,321,8,3,3,5.11E-12,1993,Ugashik,100,4,Ugashik
9775,1986,321,8,3,4,0,1994,Ugashik,100,4,Ugashik
9776,1987,321,8,0,1,0,1989,Ugashik,100,4,Ugashik
9777,1987,321,8,0,2,5.014246235,1990,Ugashik,100,4,Ugashik
9778,1987,321,8,0,3,7.801403352,1991,Ugashik,100,4,Ugashik
9779,1987,321,8,0,4,4.59E-12,1992,Ugashik,100,4,Ugashik
9780,1987,321,8,0,5,0,1993,Ugashik,100,4,Ugashik
9781,1987,321,8,1,1,0.097279479,1990,Ugashik,100,4,Ugashik
9782,1987,321,8,1,2,856.3337353,1991,Ugashik,100,4,Ugashik
9783,1987,321,8,1,3,1811.306189,1992,Ugashik,100,4,Ugashik
9784,1987,321,8,1,4,13.74506563,1993,Ugashik,100,4,Ugashik
9785,1987,321,8,1,5,0,1994,Ugashik,100,4,Ugashik
9786,1987,321,8,2,1,11.20066137,1991,Ugashik,100,4,Ugashik
9787,1987,321,8,2,2,1998.210958,1992,Ugashik,100,4,Ugashik
9788,1987,321,8,2,3,2421.156589,1993,Ugashik,100,4,Ugashik
9789,1987,321,8,2,4,39.03940324,1994,Ugashik,100,4,Ugashik
9790,1987,321,8,3,1,0,1992,Ugashik,100,4,Ugashik
9791,1987,321,8,3,2,1.79E-11,1993,Ugashik,100,4,Ugashik
9792,1987,321,8,3,3,0.441350661,1994,Ugashik,100,4,Ugashik
9793,1987,321,8,3,4,0,1995,Ugashik,100,4,Ugashik
9794,1988,321,8,0,1,0,1990,Ugashik,100,4,Ugashik
9795,1988,321,8,0,2,0.568651506,1991,Ugashik,100,4,Ugashik
9796,1988,321,8,0,3,7.709127068,1992,Ugashik,100,4,Ugashik
9797,1988,321,8,0,4,0,1993,Ugashik,100,4,Ugashik
9798,1988,321,8,0,5,0,1994,Ugashik,100,4,Ugashik
9799,1988,321,8,1,1,1.791930327,1991,Ugashik,100,4,Ugashik
9800,1988,321,8,1,2,470.6877705,1992,Ugashik,100,4,Ugashik
9801,1988,321,8,1,3,795.9033665,1993,Ugashik,100,4,Ugashik
9802,1988,321,8,1,4,19.27639343,1994,Ugashik,100,4,Ugashik
9803,1988,321,8,1,5,0,1995,Ugashik,100,4,Ugashik
9804,1988,321,8,2,1,33.26338118,1992,Ugashik,100,4,Ugashik
9805,1988,321,8,2,2,2017.208907,1993,Ugashik,100,4,Ugashik
9806,1988,321,8,2,3,2182.844236,1994,Ugashik,100,4,Ugashik
9807,1988,321,8,2,4,1.26712774,1995,Ugashik,100,4,Ugashik
9808,1988,321,8,3,1,0,1993,Ugashik,100,4,Ugashik
9809,1988,321,8,3,2,6.05056602,1994,Ugashik,100,4,Ugashik
9810,1988,321,8,3,3,8.074366274,1995,Ugashik,100,4,Ugashik
9811,1988,321,8,3,4,0,1996,Ugashik,100,4,Ugashik
9812,1989,321,8,0,1,0,1991,Ugashik,100,4,Ugashik
9813,1989,321,8,0,2,3.611655458,1992,Ugashik,100,4,Ugashik
9814,1989,321,8,0,3,8.149223267,1993,Ugashik,100,4,Ugashik
9815,1989,321,8,0,4,4.94E-12,1994,Ugashik,100,4,Ugashik
9816,1989,321,8,0,5,0,1995,Ugashik,100,4,Ugashik
9817,1989,321,8,1,1,5.841084237,1992,Ugashik,100,4,Ugashik
9818,1989,321,8,1,2,928.1498406,1993,Ugashik,100,4,Ugashik
9819,1989,321,8,1,3,407.1135001,1994,Ugashik,100,4,Ugashik
9820,1989,321,8,1,4,10.73814197,1995,Ugashik,100,4,Ugashik
9821,1989,321,8,1,5,0,1996,Ugashik,100,4,Ugashik
9822,1989,321,8,2,1,13.86269827,1993,Ugashik,100,4,Ugashik
9823,1989,321,8,2,2,2510.466391,1994,Ugashik,100,4,Ugashik
9824,1989,321,8,2,3,1024.308942,1995,Ugashik,100,4,Ugashik
9825,1989,321,8,2,4,0.872229116,1996,Ugashik,100,4,Ugashik
9826,1989,321,8,3,1,0,1994,Ugashik,100,4,Ugashik
9827,1989,321,8,3,2,9.01E-12,1995,Ugashik,100,4,Ugashik
9828,1989,321,8,3,3,4.85E-12,1996,Ugashik,100,4,Ugashik
9829,1989,321,8,3,4,0,1997,Ugashik,100,4,Ugashik
9830,1990,321,8,0,1,0,1992,Ugashik,100,4,Ugashik
9831,1990,321,8,0,2,0,1993,Ugashik,100,4,Ugashik
9832,1990,321,8,0,3,10.68300675,1994,Ugashik,100,4,Ugashik
9833,1990,321,8,0,4,1.406934139,1995,Ugashik,100,4,Ugashik
9834,1990,321,8,0,5,0,1996,Ugashik,100,4,Ugashik
9835,1990,321,8,1,1,0.973071157,1993,Ugashik,100,4,Ugashik
9836,1990,321,8,1,2,374.2197132,1994,Ugashik,100,4,Ugashik
9837,1990,321,8,1,3,787.8206861,1995,Ugashik,100,4,Ugashik
9838,1990,321,8,1,4,2.49531996,1996,Ugashik,100,4,Ugashik
9839,1990,321,8,1,5,0,1997,Ugashik,100,4,Ugashik
9840,1990,321,8,2,1,12.55098046,1994,Ugashik,100,4,Ugashik
9841,1990,321,8,2,2,2004.494789,1995,Ugashik,100,4,Ugashik
9842,1990,321,8,2,3,662.3613706,1996,Ugashik,100,4,Ugashik
9843,1990,321,8,2,4,1.552630543,1997,Ugashik,100,4,Ugashik
9844,1990,321,8,3,1,0,1995,Ugashik,100,4,Ugashik
9845,1990,321,8,3,2,2.86E-10,1996,Ugashik,100,4,Ugashik
9846,1990,321,8,3,3,4.75E-06,1997,Ugashik,100,4,Ugashik
9847,1990,321,8,3,4,0,1998,Ugashik,100,4,Ugashik
9848,1991,321,8,0,1,0,1993,Ugashik,100,4,Ugashik
9849,1991,321,8,0,2,0.442530328,1994,Ugashik,100,4,Ugashik
9850,1991,321,8,0,3,0.263631186,1995,Ugashik,100,4,Ugashik
9851,1991,321,8,0,4,3.23E-12,1996,Ugashik,100,4,Ugashik
9852,1991,321,8,0,5,0,1997,Ugashik,100,4,Ugashik
9853,1991,321,8,1,1,6.843173039,1994,Ugashik,100,4,Ugashik
9854,1991,321,8,1,2,2063.055644,1995,Ugashik,100,4,Ugashik
9855,1991,321,8,1,3,3857.991307,1996,Ugashik,100,4,Ugashik
9856,1991,321,8,1,4,19.1599388,1997,Ugashik,100,4,Ugashik
9857,1991,321,8,1,5,0,1998,Ugashik,100,4,Ugashik
9858,1991,321,8,2,1,0.4204296,1995,Ugashik,100,4,Ugashik
9859,1991,321,8,2,2,452.473686,1996,Ugashik,100,4,Ugashik
9860,1991,321,8,2,3,276.4419728,1997,Ugashik,100,4,Ugashik
9861,1991,321,8,2,4,3.835139104,1998,Ugashik,100,4,Ugashik
9862,1991,321,8,3,1,0,1996,Ugashik,100,4,Ugashik
9863,1991,321,8,3,2,3.08E-08,1997,Ugashik,100,4,Ugashik
9864,1991,321,8,3,3,1.53E-12,1998,Ugashik,100,4,Ugashik
9865,1991,321,8,3,4,0,1999,Ugashik,100,4,Ugashik
9866,1992,321,8,0,1,0,1994,Ugashik,100,4,Ugashik
9867,1992,321,8,0,2,4.731035561,1995,Ugashik,100,4,Ugashik
9868,1992,321,8,0,3,59.37040199,1996,Ugashik,100,4,Ugashik
9869,1992,321,8,0,4,1.048176782,1997,Ugashik,100,4,Ugashik
9870,1992,321,8,0,5,0,1998,Ugashik,100,4,Ugashik
9871,1992,321,8,1,1,6.376272084,1995,Ugashik,100,4,Ugashik
9872,1992,321,8,1,2,322.8251939,1996,Ugashik,100,4,Ugashik
9873,1992,321,8,1,3,839.6049298,1997,Ugashik,100,4,Ugashik
9874,1992,321,8,1,4,0.690723671,1998,Ugashik,100,4,Ugashik
9875,1992,321,8,1,5,0,1999,Ugashik,100,4,Ugashik
9876,1992,321,8,2,1,9.211459431,1996,Ugashik,100,4,Ugashik
9877,1992,321,8,2,2,935.8837136,1997,Ugashik,100,4,Ugashik
9878,1992,321,8,2,3,940.4478227,1998,Ugashik,100,4,Ugashik
9879,1992,321,8,2,4,27.50652938,1999,Ugashik,100,4,Ugashik
9880,1992,321,8,3,1,0,1997,Ugashik,100,4,Ugashik
9881,1992,321,8,3,2,1.53E-12,1998,Ugashik,100,4,Ugashik
9882,1992,321,8,3,3,1.344581598,1999,Ugashik,100,4,Ugashik
9883,1992,321,8,3,4,0,2000,Ugashik,100,4,Ugashik
9884,1993,321,8,0,1,0,1995,Ugashik,100,4,Ugashik
9885,1993,321,8,0,2,1.082103165,1996,Ugashik,100,4,Ugashik
9886,1993,321,8,0,3,2.503050525,1997,Ugashik,100,4,Ugashik
9887,1993,321,8,0,4,0,1998,Ugashik,100,4,Ugashik
9888,1993,321,8,0,5,0,1999,Ugashik,100,4,Ugashik
9889,1993,321,8,1,1,1.969609935,1996,Ugashik,100,4,Ugashik
9890,1993,321,8,1,2,408.1261395,1997,Ugashik,100,4,Ugashik
